Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
216,Toronto Maple Leafs,Mark Holick,CA,RW,,1986,,Saskatoon (WHL),,,,,,,,,,,,,,
217,Vancouver Canucks,Todd Hawkins\hawkito01,CA,W,20,1986,1992,Belleville (OHL),10,0,0,0,-2,15,,,,,,,-0.3,
218,Winnipeg Jets,Matt Cote,CA,,,1986,,Lake Superior State (CCHA),,,,,,,,,,,,,,
219,New York Rangers,Russell Parent,CA,D,,1986,,South Winnipeg,,,,,,,,,,,,,,
220,St. Louis Blues,Terry MacLean,CA,C,,1986,,Longueuil (QMJHL),,,,,,,,,,,,,,
221,Hartford Whalers,Cal Brown,CA,D,,1986,,Penticton (BCHL),,,,,,,,,,,,,,
222,Minnesota North Stars,Garth Joy,CA,D,,1986,,Hamilton (OHL),,,,,,,,,,,,,,
223,Boston Bruins,Steffan Malmqvist,SE,F,,1986,,Leksand (Sweden),,,,,,,,,,,,,,
224,Chicago Blackhawks,Chris Thayer,US,C,,1986,,Kent School (High-CT),,,,,,,,,,,,,,
225,Montreal Canadiens,Charlie Moore,CA,LW,,1986,,Belleville (OHL),,,,,,,,,,,,,,
226,Calgary Flames,Anders Lindstrom,SE,C,,1986,,Timra (Sweden-2),,,,,,,,,,,,,,
227,New York Islanders,Dan Beaudette,US,,,1986,,St. Thomas Academy (High-MN),,,,,,,,,,,,,,
228,Quebec Nordiques,Martin Latreille,CA,D,,1986,,Laval (QMJHL),,,,,,,,,,,,,,
229,Washington Capitals,John Schratz,US,D,,1986,,Amherst Jr. B,,,,,,,,,,,,,,
230,Philadelphia Flyers,Brett Lawrence,US,RW,,1986,,Rochester Jrs.,,,,,,,,,,,,,,
231,Edmonton Oilers,Mojmir Bozik,SK,D,,1986,,Kosice (Slovakia),,,,,,,,,,,,,,
232,Detroit Red Wings,Peter Ekroth,SE,D,,1986,,Sodertalje (Sweden-2),,,,,,,,,,,,,,
233,Los Angeles Kings,Brian Hayton,CA,LW,,1986,,Guelph (OHL),,,,,,,,,,,,,,
234,St. Louis Blues,Bill Butler,US,LW,,1986,,Northwood School (High-NY),,,,,,,,,,,,,,
235,Pittsburgh Penguins,Rob Wilson,CA,D,,1986,,Sudbury (OHL),,,,,,,,,,,,,,
236,New Jersey Devils,Doug Kirton,CA,W,,1986,,Orillia (OJHL),,,,,,,,,,,,,,
237,Toronto Maple Leafs,Brian Hoard,CA,D,,1986,,Hamilton (OHL),,,,,,,,,,,,,,
238,Vancouver Canucks,Vladimir Krutov\krutovl01,RU,LW,26,1986,1990,CSKA Moscow (Russia),61,11,23,34,-5,20,,,,,,,1.8,
239,Winnipeg Jets,Arto Blomsten\blomsar01,FI,D,21,1986,1996,Djurgarden (Sweden),25,0,4,4,-3,8,,,,,,,0.8,
240,New York Rangers,Soren True,DK,W,,1986,,Skobakken,,,,,,,,,,,,,,
241,St. Louis Blues,David O'Brien,US,RW,,1986,,Northeastern (H-East),,,,,,,,,,,,,,
242,Hartford Whalers,Brian Verbeek,CA,C,,1986,,Kingston (OHL),,,,,,,,,,,,,,
243,Minnesota North Stars,Kurt Stahura,US,LW,,1986,,Williston Academy (High-MA),,,,,,,,,,,,,,
244,Boston Bruins,Joel Gardner,CA,C,,1986,,Sarnia (OHL),,,,,,,,,,,,,,
245,Chicago Blackhawks,Sean Williams\willise01,CA,C,18,1986,1992,Oshawa (OHL),2,0,0,0,0,4,,,,,,,0,
246,Montreal Canadiens,Karel Svoboda,CZ,W,,1986,,,,,,,,,,,,,,,,
247,Calgary Flames,Antonin Stavjana,CZ,D,,1986,,TJ Gottwaldov,,,,,,,,,,,,,,
248,New York Islanders,Paul Thompson,CA,D,,1986,,Northern Manitoba AAA,,,,,,,,,,,,,,
249,Quebec Nordiques,Sean Boudreault,US,F,,1986,,Mount St. Charles (High-RI),,,,,,,,,,,,,,
250,Washington Capitals,Scott McCrory,CA,C,,1986,,Oshawa (OHL),,,,,,,,,,,,,,
251,Philadelphia Flyers,Daniel Stephano,US,G,,1986,,Northwood School (High-NY),,,,,,,,,,,,,,
252,Edmonton Oilers,Tony Hand,GB,C,,1986,,Murrayfield,,,,,,,,,,,,,,
