Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
215,Philadelphia Flyers,Matt Clackson,CA,LW,20,2005,,Chicago (USHL),,,,,,,,,,,,,,
216,Toronto Maple Leafs,Anton Stralman,SE,D,19,2005,2022,Skovde (Sweden),930,63,230,293,49,285,,,,,,,56.6,
217,Boston Bruins,Brock Bradford,CA,C,18,2005,,Omaha (USHL),,,,,,,,,,,,,,
218,New Jersey Devils,Alexander Sundstrom,CA,C,18,2005,,Bjorkloven (Sweden-2),,,,,,,,,,,,,,
219,St. Louis Blues,Nikolai Lemtyugov,RU,RW,19,2005,,CSKA Moscow (Russia),,,,,,,,,,,,,,
220,Edmonton Oilers,Matthew Glasser,CA,LW,18,2005,,Fort McMurray (AJHL),,,,,,,,,,,,,,
221,Calgary Flames,Myles Rumsey,CA,D,18,2005,,Swift Current (WHL),,,,,,,,,,,,,,
222,Colorado Avalanche,Kyle Cumiskey,CA,D,18,2005,2015,Kelowna (WHL),139,9,26,35,-9,48,,,,,,,5.7,
223,Dallas Stars,Pat McGann,US,G,18,2005,,Team Illinois (MWEHL),,,,,,,,,,,,,,
224,Florida Panthers,Zach Bearson,US,RW,18,2005,,Waterloo (USHL),,,,,,,,,,,,,,
225,Tampa Bay Lightning,John Wessbecker,US,D,19,2005,,Blake (High-MN),,,,,,,,,,,,,,
226,Los Angeles Kings,John Seymour,CA,LW,18,2005,,Brampton (OHL),,,,,,,,,,,,,,
227,Buffalo Sabres,Andrew Orpik,US,RW,19,2005,,Thayer Academy (High-MA),,,,,,,,,,,,,,
228,Toronto Maple Leafs,Chad Rau,US,C,18,2005,2012,Des Moines (USHL),9,2,0,2,-1,0,,,,,,,0.3,
229,Montreal Canadiens,Philippe Paquet,CA,D,18,2005,,Salisbury (High-CT),,,,,,,,,,,,,,
230,Nashville Predators,Patric Hornqvist,SE,RW,18,2005,2022,Vasby,879,263,277,540,78,453,,,,,,,65.1,
