Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
219,Dallas Stars,Stephen Lowe,CA,C,,1995,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
220,San Jose Sharks,Mikko Markkanen,FI,RW,,1995,,TPS Turku (Finland),,,,,,,,,,,,,,
221,New York Rangers,Bob Maudie,CA,C,,1995,,Kamloops (WHL),,,,,,,,,,,,,,
222,Vancouver Canucks,Jason Cugnet,CA,G,,1995,,Kelowna (BCHL),,,,,,,,,,,,,,
223,Toronto Maple Leafs,Danny Markov,RU,D,19,1995,2007,Spartak Moscow (KHL),538,29,118,147,47,456,,,,,,,31.9,
224,Buffalo Sabres,Rob Skrlac,CA,LW,19,1995,2004,Kamloops (WHL),8,1,0,1,1,22,,,,,,,0.2,
225,Washington Capitals,Scott Swanson,US,D,,1995,,Omaha (USHL),,,,,,,,,,,,,,
226,New Jersey Devils,Colin O'Hara,CA,D,,1995,,Winnipeg,,,,,,,,,,,,,,
227,Chicago Blackhawks,Mike Pittman,CA,C,,1995,,Guelph (OHL),,,,,,,,,,,,,,
228,Colorado Avalanche,Chris George,CA,RW,,1995,,Sarnia (OHL),,,,,,,,,,,,,,
229,Boston Bruins,Jonathon Murphy,CA,D,,1995,,Peterborough (OHL),,,,,,,,,,,,,,
230,Philadelphia Flyers,Jeff Lank,CA,D,20,1995,2000,Prince Albert (WHL),2,0,0,0,0,2,,,,,,,0,
231,Ottawa Senators,Erik Kaminski,US,RW,,1995,,Cleveland Jr.,,,,,,,,,,,,,,
232,Pittsburgh Penguins,Frank Ivankovic,CA,G,,1995,,Oshawa (OHL),,,,,,,,,,,,,,
233,Calgary Flames,Steve Shirreffs,US,D,,1995,,Hotchkiss (High-CT),,,,,,,,,,,,,,
234,Detroit Red Wings,David Engblom,SE,C,,1995,,Vallentuna,,,,,,,,,,,,,,
