Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
221,New Jersey Devils,Judd Lambert,CA,G,,1993,,Chilliwack (BCHL),,,,,,,,,,,,,,
222,New York Islanders,Daniel Johansson,SE,D,,1993,,Rogle Angelholm (Sweden),,,,,,,,,,,,,,
223,Winnipeg Jets,Ilja Stashenkov,RU,D,,1993,,Krylja Sovetov (Russia),,,,,,,,,,,,,,
224,Los Angeles Kings,Martin Strbak,SK,D,18,1993,2004,ZPA Presov (Slovakia-2),49,5,11,16,-10,46,,,,,,,2.3,
225,Washington Capitals,Jason Gladney,CA,D,,1993,,Toronto,,,,,,,,,,,,,,
226,Philadelphia Flyers,E.J. Bradley,US,C,,1993,,Tabor Academy (High-MA),,,,,,,,,,,,,,
227,Ottawa Senators,Pavol Demitra,SK,LW,18,1993,2010,Dukla Trencin (Slovakia),847,304,464,768,124,284,,,,,,,90,
228,Winnipeg Jets,Harijs Vitolinsh,LV,C,25,1993,1994,Chur,8,0,0,0,0,4,,,,,,,-0.2,
229,Montreal Canadiens,Alexandre Duchesne,CA,LW,,1993,,Montreal (QMJHL),,,,,,,,,,,,,,
230,Detroit Red Wings,Ryan Shanahan,US,RW,,1993,,Buffalo,,,,,,,,,,,,,,
231,Quebec Nordiques,Vincent Auger,CA,C,,1993,,Hawkesbury (CJHL),,,,,,,,,,,,,,
232,Chicago Blackhawks,Mike Rusk,CA,D,,1993,,Milton,,,,,,,,,,,,,,
233,Boston Bruins,Joel Prpic,CA,C,18,1993,2001,Waterloo Jr. B (GOJHL),18,0,3,3,-6,4,,,,,,,-0.1,
234,Pittsburgh Penguins,Timothy Harberts,US,C,,1993,,Wayzata (High-MN),,,,,,,,,,,,,,
235,Ottawa Senators,Rick Schuwerk,US,D,,1993,,Hingham (High-CT),,,,,,,,,,,,,,
236,San Jose Sharks,Jeff Salajko,CA,G,,1993,,Kitchener (OHL),,,,,,,,,,,,,,
237,Tampa Bay Lightning,Brett Duncan,CA,D,,1993,,Kitchener (OHL),,,,,,,,,,,,,,
238,Anaheim Ducks,Anatoli Fedotov,RU,D,27,1993,1994,Moncton (AHL),4,0,2,2,0,0,,,,,,,0.3,
239,Florida Panthers,John Demarco,US,D,,1993,,Archbiship Williams (High-MA),,,,,,,,,,,,,,
240,Hartford Whalers,Wes Swinson,CA,D,,1993,,Kitchener (OHL),,,,,,,,,,,,,,
241,Edmonton Oilers,Oleg Maltsev,RU,LW,,1993,,Traktor Chelyabinsk (KHL),,,,,,,,,,,,,,
242,New York Rangers,Andrei Kudinov,RU,RW,,1993,,Traktor Chelyabinsk (KHL),,,,,,,,,,,,,,
243,Dallas Stars,Jordan Willis,CA,G,18,1993,1996,London (OHL),1,0,0,0,0,0,1,0,1,0,0.929,3.2,0.1,
244,Philadelphia Flyers,Jeff Staples,CA,D,,1993,,Brandon (WHL),,,,,,,,,,,,,,
245,St. Louis Blues,Libor Prochazka,CZ,D,,1993,,Poldi Kladno (Czech),,,,,,,,,,,,,,
246,Buffalo Sabres,Chris Davis,CA,G,,1993,,Calgary (WHL),,,,,,,,,,,,,,
247,New Jersey Devils,Jimmy Provencher,CA,RW,,1993,,St. Jean (QMJHL),,,,,,,,,,,,,,
248,New York Islanders,Stephane Larocque,CA,RW,,1993,,Hull (QMJHL),,,,,,,,,,,,,,
249,Dallas Stars,Bill Lang,CA,C,,1993,,Newmarket (OHL),,,,,,,,,,,,,,
250,Los Angeles Kings,Kimmo Timonen,FI,D,18,1993,2015,KalPa Kuopio (Finland),1108,117,454,571,35,654,,,,,,,101.4,
251,Washington Capitals,Marc Seliger,DE,G,,1993,,Rosenheim (Germany),,,,,,,,,,,,,,
252,Calgary Flames,German Titov,RU,LW,27,1993,2002,TPS Turku (Finland),624,157,220,377,22,311,,,,,,,35.5,
253,Toronto Maple Leafs,Kyle Ferguson,CA,RW,,1993,,Toronto,,,,,,,,,,,,,,
254,Vancouver Canucks,Bert Robertsson,SE,D,19,1993,2001,Sodertalje (Sweden-2),123,4,10,14,-9,75,,,,,,,1.2,
255,Montreal Canadiens,Brian Larochelle,US,G,,1993,,Manchester (High-NH),,,,,,,,,,,,,,
256,Detroit Red Wings,James Kosecki,US,G,,1993,,Syracuse (High-MA),,,,,,,,,,,,,,
257,Quebec Nordiques,Mark Pivetz,CA,D,,1993,,Edmonton (WHL),,,,,,,,,,,,,,
258,Chicago Blackhawks,Mike McGhan,CA,LW,,1993,,Prince Albert (WHL),,,,,,,,,,,,,,
259,Boston Bruins,Joakim Persson,SE,G,,1993,,Hammarby,,,,,,,,,,,,,,
260,Pittsburgh Penguins,Leonid Toropchenko,RU,C,,1993,,Moscow (KHL),,,,,,,,,,,,,,
261,New York Rangers,Pavel Komarov,RU,D,,1993,,Gorky (Russia-3),,,,,,,,,,,,,,
262,San Jose Sharks,Jamie Matthews,CA,C,,1993,,Sudbury (OHL),,,,,,,,,,,,,,
263,Tampa Bay Lightning,Mark Szoke,CA,LW,,1993,,Lethbridge (WHL),,,,,,,,,,,,,,
264,Anaheim Ducks,David Penney,US,LW,,1993,,Worcester Academy (High-MA),,,,,,,,,,,,,,
265,Florida Panthers,Eric Montreuil,CA,C,,1993,,Chicoutimi (QMJHL),,,,,,,,,,,,,,
266,Hartford Whalers,Igor Chibirev,RU,C,25,1993,1995,Fort Wayne (IHL),45,7,12,19,8,2,,,,,,,1.4,
267,Edmonton Oilers,Ilja Byakin,RU,D,30,1993,1995,Landshut (Germany),57,8,25,33,-12,44,,,,,,,4.1,
268,New York Rangers,Maxim Smelnitsky,RU,RW,,1993,,Traktor Chelyabinsk (KHL),,,,,,,,,,,,,,
269,Dallas Stars,Cory Peterson,US,D,,1993,,Bloomington (High-MN),,,,,,,,,,,,,,
270,Philadelphia Flyers,Ken Hemenway,US,D,,1993,,Alaska All-Stars,,,,,,,,,,,,,,
271,St. Louis Blues,Alexander Vasilevski,UA,RW,18,1993,1997,Victoria (WHL),4,0,0,0,-2,2,,,,,,,-0.2,
272,Buffalo Sabres,Scott Nichol,CA,C,18,1993,2013,Portland (WHL),662,56,71,127,-20,916,,,,,,,5.4,
273,New Jersey Devils,Mike Legg,CA,RW,,1993,,London Jr. B,,,,,,,,,,,,,,
274,New York Islanders,Carl Charland,CA,LW,,1993,,Hull (QMJHL),,,,,,,,,,,,,,
275,St. Louis Blues,Christer Olsson,SE,D,23,1993,1997,Brynas Gavle (Sweden),56,4,12,16,-10,24,,,,,,,3.3,
276,Los Angeles Kings,Patrick Howald,CH,LW,,1993,,Lugano (Swiss),,,,,,,,,,,,,,
277,Washington Capitals,Dany Bousquet,CA,C,,1993,,Penticton (BCHL),,,,,,,,,,,,,,
278,Calgary Flames,Burke Murphy,CA,LW,,1993,,St. Lawrence (ECAC),,,,,,,,,,,,,,
279,Toronto Maple Leafs,Mikhail Lapin,RU,D,,1993,,Western Michigan (CCHA),,,,,,,,,,,,,,
280,Vancouver Canucks,Sergei Tkachenko,RU,G,,1993,,Kiev (Russia),,,,,,,,,,,,,,
281,Montreal Canadiens,Russell Guzior,US,C,,1993,,Culver Military Academy (High-IN),,,,,,,,,,,,,,
282,Detroit Red Wings,Gordon Hunt,US,C,,1993,,Detroit Compuware (NAHL),,,,,,,,,,,,,,
283,Quebec Nordiques,John Hillman,US,C,,1993,,St. Paul (USHL),,,,,,,,,,,,,,
284,Chicago Blackhawks,Tom Noble,US,G,,1993,,Catholic Memorial (High-MA),,,,,,,,,,,,,,
285,Winnipeg Jets,Russ Hewson,CA,LW,,1993,,Swift Current (WHL),,,,,,,,,,,,,,
286,Pittsburgh Penguins,Hans Jonsson,SE,D,20,1993,2003,MoDo Ornskoldsvik (Sweden),242,10,38,48,-29,92,,,,,,,7.4,
