Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
216,Tampa Bay Lightning,Yuri Smirnov,RU,C,,1994,,Spartak Moscow (KHL),,,,,,,,,,,,,,
217,Quebec Nordiques,Tim Thomas\thomati01,US,G,20,1994,2014,Vermont (ECAC),426,0,7,7,0,43,426,214,145,49,0.92,2.52,92.8,
218,Philadelphia Flyers,Johan Hedberg\hedbejo01,SE,G,21,1994,2013,Leksand (Sweden),373,0,10,10,0,96,373,161,143,36,0.901,2.82,51.6,
219,San Jose Sharks,Evgeni Nabokov\nabokev01,KZ,G,19,1994,2015,Ust-Kamenogorsk (Russia-3),697,1,15,16,0,118,697,353,227,86,0.911,2.44,117.5,
220,New York Islanders,Gord Walsh,CA,LW,,1994,,Kingston (OHL),,,,,,,,,,,,,,
221,Vancouver Canucks,Bill Muckalt\muckabi01,CA,RW,20,1994,2003,Kelowna (BCHL),256,40,57,97,0,204,,,,,,,8.9,
222,Chicago Blackhawks,Lubomir Jandera,CZ,D,,1994,,Chemopetrol Litvinov Jrs. (Czech),,,,,,,,,,,,,,
223,Washington Capitals,John Tuohy,US,D,,1994,,Kent School (High-CT),,,,,,,,,,,,,,
224,St. Louis Blues,Marc Stephan,CA,C,,1994,,Tri-City (WHL),,,,,,,,,,,,,,
225,Buffalo Sabres,Craig Millar\millacr01,CA,D,18,1994,2001,Swift Current (WHL),114,8,14,22,-22,73,,,,,,,3.6,
226,Montreal Canadiens,Tomas Vokoun\vokouto01,CZ,G,18,1994,2013,Kladno (Czech-2),700,0,23,23,0,125,700,300,288,78,0.917,2.56,142.3,
227,Calgary Flames,Jorgen Jonsson\jonssjo01,SE,LW,21,1994,2000,Rogle Angelholm (Sweden),81,12,19,31,-8,16,,,,,,,2,
228,Dallas Stars,Marty Flichel,CA,RW,,1994,,Tacoma (WHL),,,,,,,,,,,,,,
229,Boston Bruins,John Grahame\grahajo01,US,G,19,1994,2008,Sioux City (USHL),224,0,9,9,0,51,224,97,86,18,0.898,2.78,29.2,
230,Hartford Whalers,Matt Ball,CA,RW,,1994,,Detroit (OHL),,,,,,,,,,,,,,
231,Detroit Red Wings,Jeff Mikesch,US,C,,1994,,Michigan Tech (WCHA),,,,,,,,,,,,,,
232,Pittsburgh Penguins,Jason Godbout,US,D,,1994,,Hill-Murray (High-MN),,,,,,,,,,,,,,
233,New Jersey Devils,Steve Sullivan\sullist01,CA,RW,20,1994,2013,Sault Ste. Marie (OHL),1011,290,457,747,93,587,,,,,,,81.2,
234,New York Rangers,Eric Boulton\boulter01,CA,LW,18,1994,2016,Oshawa (OHL),654,31,48,79,-38,1421,,,,,,,2.5,
235,Florida Panthers,Tero Lehtera,FI,LW,,1994,,Kiekko-Espoo (Finland),,,,,,,,,,,,,,
236,Anaheim Ducks,Tommi Miettinen,FI,C,,1994,,KalPa Kuopio (Finland),,,,,,,,,,,,,,
237,Ottawa Senators,Stephen MacKinnon,US,LW,,1994,,Cushing Academy (High-MA),,,,,,,,,,,,,,
238,Winnipeg Jets,Mike Mader,US,RW,,1994,,Loomis Chaffee (High-CT),,,,,,,,,,,,,,
239,Hartford Whalers,Brian Regan,US,G,,1994,,Westminster (High-CT),,,,,,,,,,,,,,
240,San Jose Sharks,Tomas Pisa,CZ,RW,,1994,,Pardubice (Czech),,,,,,,,,,,,,,
241,Los Angeles Kings,Sergei Shalomai,RU,LW,,1994,,Spartak Moscow (KHL),,,,,,,,,,,,,,
242,Tampa Bay Lightning,Shawn Gervais,CA,C,,1994,,Seattle (WHL),,,,,,,,,,,,,,
243,Quebec Nordiques,Chris Pittman,CA,LW,,1994,,Stephenville,,,,,,,,,,,,,,
244,Philadelphia Flyers,Andre Payette,CA,C,,1994,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
245,San Jose Sharks,Aniket Dhadphale,US,LW,,1994,,Marquette Elec. AAA,,,,,,,,,,,,,,
246,New York Islanders,Kirk Dewaele,CA,D,,1994,,Calgary (WHL),,,,,,,,,,,,,,
247,Vancouver Canucks,Tyson Nash\nashty01,CA,LW,19,1994,2006,Kamloops (WHL),374,27,37,64,2,673,,,,,,,3.1,
248,Chicago Blackhawks,Lars Weibel,CH,G,,1994,,Lugano (Swiss),,,,,,,,,,,,,,
249,Washington Capitals,Richard Zednik\zedniri01,SK,RW,18,1994,2009,Banska Bystrica (Slovakia),745,200,179,379,-16,563,,,,,,,40,
250,St. Louis Blues,Kevin Harper,CA,D,,1994,,Wexford (MJHL),,,,,,,,,,,,,,
251,Buffalo Sabres,Mark Polak,CA,C,,1994,,Spruce Grove,,,,,,,,,,,,,,
252,Montreal Canadiens,Chris Aldous,US,D,,1994,,Northwood School (High-NY),,,,,,,,,,,,,,
253,Calgary Flames,Mike Peluso\pelusmi02,US,RW,20,1994,2004,Omaha (USHL),38,4,2,6,-3,19,,,,,,,0.3,
254,Dallas Stars,Jimmy Roy,CA,C,,1994,,Thunder Bay (USHL),,,,,,,,,,,,,,
255,Boston Bruins,Neil Savary,CA,G,,1994,,Halifax (QMJHL),,,,,,,,,,,,,,
256,Toronto Maple Leafs,Sergei Berezin\berezse01,RU,LW,22,1994,2003,Khimik Voskresensk (Russia-2),502,160,126,286,29,54,,,,,,,33,
257,Detroit Red Wings,Tomas Holmstrom\holmsto01,SE,LW,21,1994,2012,Boden,1026,243,287,530,28,769,,,,,,,57,
258,Pittsburgh Penguins,Mikhail Kazakevich,RU,LW,,1994,,Torpedo Yaroslavl (KHL),,,,,,,,,,,,,,
259,New Jersey Devils,Scott Swanjord,US,G,,1994,,Waterloo (USHL),,,,,,,,,,,,,,
260,New York Rangers,Radoslav Kropac,SK,RW,,1994,,Slovan Bratislava (KHL),,,,,,,,,,,,,,
261,Florida Panthers,Per Gustafsson\gustape02,SE,D,24,1994,1998,HV 71 Jonkoping (Sweden),89,8,27,35,9,38,,,,,,,7.9,
262,Anaheim Ducks,Jeremy Stevenson\steveje01,US,LW,20,1994,2006,Sault Ste. Marie (OHL),207,19,19,38,-6,451,,,,,,,2.2,
263,Chicago Blackhawks,Rob Mara,US,RW,,1994,,Belmont Hill (High-MA),,,,,,,,,,,,,,
264,Winnipeg Jets,Jason Issel,CA,LW,,1994,,Neudorf,,,,,,,,,,,,,,
265,Hartford Whalers,Steve Nimigon,CA,LW,,1994,,Oshawa (OHL),,,,,,,,,,,,,,
266,Edmonton Oilers,Ladislav Benysek\benysla01,CZ,D,19,1994,2003,Olomouc Jr. (Czech-Jr.),161,3,12,15,-28,74,,,,,,,4,
267,New York Rangers,Jamie Butt,CA,LW,,1994,,Tacoma (WHL),,,,,,,,,,,,,,
268,Tampa Bay Lightning,Brian White\whitebr01,US,D,18,1994,1999,Arlington Catholic (High-MA),2,0,0,0,0,0,,,,,,,0,
269,New Jersey Devils,Mike Hanson,US,C,,1994,,Minot (High-ND),,,,,,,,,,,,,,
270,Philadelphia Flyers,Jan Lipiansky,CZ,LW,,1994,,Slovan Bratislava (KHL),,,,,,,,,,,,,,
271,San Jose Sharks,David Beauregard,CA,LW,,1994,,St. Hyacinthe (QMJHL),,,,,,,,,,,,,,
272,New York Islanders,Dick Tarnstrom\tarnsdi01,SE,D,19,1994,2008,AIK Solna (Sweden),306,35,105,140,-86,254,,,,,,,18.4,
273,Vancouver Canucks,Robert Longpre,CA,C,,1994,,Medicine Hat (WHL),,,,,,,,,,,,,,
274,Ottawa Senators,Antti Tormanen\tormaan01,FI,RW,23,1994,1996,Jokerit Helsinki (KHL),50,7,8,15,-15,28,,,,,,,0.4,
275,Washington Capitals,Sergei Tertyshny,RU,D,,1994,,Chelyabinsk (Russia-2),,,,,,,,,,,,,,
276,St. Louis Blues,Scott Fankhouser\fankhsc01,US,G,19,1994,2001,Loomis Chaffee (High-CT),23,0,0,0,0,6,23,4,12,2,0.894,3.25,3,
277,Buffalo Sabres,Shayne Wright,CA,D,,1994,,Owen Sound (OHL),,,,,,,,,,,,,,
278,Montreal Canadiens,Ross Parsons,CA,D,,1994,,Regina (WHL),,,,,,,,,,,,,,
279,Calgary Flames,Pavel Torgaev\torgapa01,RU,LW,28,1994,2000,TPS Turku (Finland),55,6,14,20,3,20,,,,,,,1.1,
280,Dallas Stars,Chris Szysky,CA,RW,,1994,,Swift Current (WHL),,,,,,,,,,,,,,
281,Boston Bruins,Andrei Yakhanov,RU,D,,1994,,Salavat Yulayev Ufa (KHL),,,,,,,,,,,,,,
282,Toronto Maple Leafs,Doug Nolan,US,LW,,1994,,Catholic Memorial (High-MA),,,,,,,,,,,,,,
283,Detroit Red Wings,Toivo Suursoo,EE,LW,,1994,,Krylja Sovetov (Russia),,,,,,,,,,,,,,
284,Pittsburgh Penguins,Brian Leitza,US,G,,1994,,Sioux City (USHL),,,,,,,,,,,,,,
285,Quebec Nordiques,Steven Low,CA,D,,1994,,Sherbrooke (QMJHL),,,,,,,,,,,,,,
286,New York Rangers,Kim Johnsson\johnski01,SE,D,18,1994,2010,Malmo (Sweden),739,67,217,284,27,406,,,,,,,58.8,
