Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
216,New Jersey Devils,Pierre-Luc Letourneau-Leblond,CA,LW,19,2004,2014,Baie-Comeau (QMJHL),41,0,3,3,-2,101,,,,,,,-0.1,
217,New Jersey Devils,Tyler Eckford,CA,D,19,2004,2011,South Surrey (BCHL),7,0,1,1,-1,4,,,,,,,0.1,
218,Dallas Stars,Sergei Kukushkin,BY,C,19,2004,,Junost Minsk (Belarus-Jr.),,,,,,,,,,,,,,
219,Ottawa Senators,Joe Cooper,CA,RW,19,2004,,Miami (Ohio) (CCHA),,,,,,,,,,,,,,
220,Toronto Maple Leafs,Maxim Semenov,KZ,D,20,2004,,Lada Togliatti (KHL),,,,,,,,,,,,,,
221,Los Angeles Kings,Daniel Taylor,GB,G,18,2004,2018,Guelph (OHL),4,0,0,0,0,0,4,1,2,0,0.893,3.63,0.4,
222,Pittsburgh Penguins,Jordan Morrison,CA,C,18,2004,,Peterborough (OHL),,,,,,,,,,,,,,
223,Chicago Blackhawks,Jared Walker,CA,C,18,2004,,Red Deer (WHL),,,,,,,,,,,,,,
224,Boston Bruins,Matt Hunwick,US,D,19,2004,2019,Michigan (CCHA),535,25,94,119,-19,207,,,,,,,22.6,
225,San Jose Sharks,David MacDonald,CA,D,19,2004,,New England (EJHL),,,,,,,,,,,,,,
226,Detroit Red Wings,Steven Covington,CA,RW,18,2004,,Calgary (WHL),,,,,,,,,,,,,,
227,New York Islanders,Chris Campoli,CA,D,20,2004,2012,Erie (OHL),440,35,111,146,-42,200,,,,,,,24.8,
228,Pittsburgh Penguins,David Brown,CA,G,19,2004,,Notre Dame (CCHA),,,,,,,,,,,,,,
229,Chicago Blackhawks,Eric Hunter,CA,C,18,2004,,Prince George (WHL),,,,,,,,,,,,,,
230,Washington Capitals,Justin Mrazek,CA,G,19,2004,,Estevan (SJHL),,,,,,,,,,,,,,
231,Columbus Blue Jackets,Brian McGuirk,US,LW,19,2004,,Governor Dummer (High-MA),,,,,,,,,,,,,,
232,Philadelphia Flyers,Martin Houle,CA,G,19,2004,2007,Cape Breton (QMJHL),1,0,0,0,0,0,1,0,0,0,0.667,27.27,-0.1,
233,Columbus Blue Jackets,Matt Greer,US,LW,18,2004,,White Bear (High-MN),,,,,,,,,,,,,,
234,San Jose Sharks,Derek MacIntyre,US,G,18,2004,,Soo (NAHL),,,,,,,,,,,,,,
235,Carolina Hurricanes,Jonas Fiedler,CZ,RW,20,2004,,Plymouth (OHL),,,,,,,,,,,,,,
236,Anaheim Ducks,Matt Christie,CA,C,19,2004,,Miami (Ohio) (CCHA),,,,,,,,,,,,,,
237,Atlanta Thrashers,Mitch Carefoot,CA,C,19,2004,,Cornell (ECAC),,,,,,,,,,,,,,
238,Los Angeles Kings,Yutaka Fukufuji,JP,G,21,2004,2007,Japan Nationals,4,0,0,0,0,0,4,0,3,0,0.837,4.37,-0.1,
239,Colorado Avalanche,Brandon Yip,CA,RW,19,2004,2014,Coquitlam (BCHL),174,29,27,56,-19,130,,,,,,,4.4,
240,Phoenix Coyotes,Aaron Gagnon,CA,C,18,2004,2013,Seattle (WHL),38,3,2,5,-2,2,,,,,,,0.2,
241,Buffalo Sabres,Mike Card,CA,D,18,2004,2007,Kelowna (WHL),4,0,0,0,0,0,,,,,,,0,
242,Edmonton Oilers,Tyler Spurgeon,CA,C,18,2004,,Kelowna (WHL),,,,,,,,,,,,,,
243,Nashville Predators,Denis Kulyash,RU,D,21,2004,,CSKA Moscow (Russia),,,,,,,,,,,,,,
244,New York Islanders,Jason Pitton,CA,LW,18,2004,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
245,Tampa Bay Lightning,Justin Keller,CA,LW,18,2004,,Kelowna (WHL),,,,,,,,,,,,,,
246,Montreal Canadiens,Greg Stewart,CA,LW,18,2004,2010,Peterborough (OHL),26,0,1,1,-7,48,,,,,,,-0.5,
247,New York Rangers,Jonathan Paiement,CA,D,19,2004,,Lewiston (QMJHL),,,,,,,,,,,,,,
248,Dallas Stars,Lukas Vomela,CZ,D,18,2004,,Ceske Budejovice (Czech-2),,,,,,,,,,,,,,
249,Colorado Avalanche,J.D. Corbin,US,LW,19,2004,,Denver (WCHA),,,,,,,,,,,,,,
250,New Jersey Devils,Nathan Perkovich,US,RW,18,2004,,Cedar Rapids (USHL),,,,,,,,,,,,,,
251,Ottawa Senators,Matthew McIlvane,US,C,18,2004,,Chicago (USHL),,,,,,,,,,,,,,
252,Toronto Maple Leafs,Jan Steber,CZ,C,18,2004,,Halifax (QMJHL),,,,,,,,,,,,,,
253,Philadelphia Flyers,Travis Gawryletz,CA,D,18,2004,,Trail (BCHL),,,,,,,,,,,,,,
254,Vancouver Canucks,David Schulz,CA,D,18,2004,,Swift Current (WHL),,,,,,,,,,,,,,
255,Boston Bruins,Anton Hedman,SE,C,18,2004,,Stocksund (Sweden-2),,,,,,,,,,,,,,
256,Chicago Blackhawks,Matthew Ford,US,RW,19,2004,,Sioux Falls (USHL),,,,,,,,,,,,,,
257,Detroit Red Wings,Gennady Stolyarov,RU,RW,18,2004,,Tver (Russia-2),,,,,,,,,,,,,,
258,Nashville Predators,Pekka Rinne,FI,G,21,2004,2021,Karpat Oulu (Finland),683,1,14,15,0,56,683,369,213,75,0.917,2.43,123.8,
259,Pittsburgh Penguins,Brian Ihnacak,CA,C,19,2004,,Brown (ECAC),,,,,,,,,,,,,,
260,Chicago Blackhawks,Marko Anttila,FI,RW,19,2004,,LeKi Lempaala (Finland-2),,,,,,,,,,,,,,
261,Phoenix Coyotes,Will Engasser,US,LW,18,2004,,Blake (High-MN),,,,,,,,,,,,,,
262,Montreal Canadiens,Mark Streit,CH,D,26,2004,2018,Zurich (Swiss),786,96,338,434,-73,374,,,,,,,67.3,
263,Washington Capitals,Travis Morin,US,C,20,2004,2015,Minnesota State (WCHA),13,0,1,1,3,0,,,,,,,0,
264,Los Angeles Kings,Valtteri Tenkanen,FI,C,19,2004,,JyP HT Jyvaskyla (Finland),,,,,,,,,,,,,,
265,Phoenix Coyotes,Daniel Winnik,CA,C/LW,19,2004,2018,New Hampshire (H-East),798,82,169,251,52,367,,,,,,,18.1,
266,New York Rangers,Jakub Petruzalek,CZ,C/RW,19,2004,2009,Chemopetrol Litvinov (Russia),2,0,1,1,1,0,,,,,,,0.1,
267,Florida Panthers,Spencer Dillon,US,D,19,2004,,Salmon Arm (BCHL),,,,,,,,,,,,,,
268,Carolina Hurricanes,Martin Vagner,CZ,D,20,2004,,Gatineau (QMJHL),,,,,,,,,,,,,,
269,Anaheim Ducks,Janne Pesonen,FI,LW,22,2004,2009,Karpat Oulu (Finland),7,0,0,0,-3,0,,,,,,,-0.2,
270,Atlanta Thrashers,Matt Siddall,CA,RW,19,2004,,Powell River (BCHL),,,,,,,,,,,,,,
271,Columbus Blue Jackets,Grant Clitsome,CA,D,19,2004,2015,Nepean (CCHL),205,15,56,71,2,98,,,,,,,12.8,
272,Minnesota Wild,Kyle Wilson,CA,C,19,2004,2012,Colgate (ECAC),39,4,9,13,-3,12,,,,,,,1,
273,Buffalo Sabres,Dylan Hunter,CA,LW,19,2004,,London (OHL),,,,,,,,,,,,,,
274,Edmonton Oilers,Bjorn Bjurling,SE,G,25,2004,,Djurgarden (Sweden),,,,,,,,,,,,,,
275,Nashville Predators,Craig Switzer,CA,D,19,2004,,Salmon Arm (BCHL),,,,,,,,,,,,,,
276,New York Islanders,Sylvain Michaud,CA,G,19,2004,,Drummondville (QMJHL),,,,,,,,,,,,,,
277,St. Louis Blues,Jonathan Michel Boutin,CA,RW,19,2004,,Shawinigan (QMJHL),,,,,,,,,,,,,,
278,Montreal Canadiens,Alex Dulac-Lemelin,CA,D,18,2004,,Baie-Comeau (QMJHL),,,,,,,,,,,,,,
279,Calgary Flames,Adam Cracknell,CA,RW,19,2004,2019,Kootenay (WHL),210,21,22,43,3,46,,,,,,,3.7,
280,Dallas Stars,Matt McKnight,CA,RW,20,2004,,Camrose (AJHL),,,,,,,,,,,,,,
281,Colorado Avalanche,Steve McClellan,US,D,19,2004,,Catholic Memorial (High-MA),,,,,,,,,,,,,,
282,New Jersey Devils,Valeri Klimov,RU,D,18,2004,,Spartak Moscow 2 (Russia-3),,,,,,,,,,,,,,
283,Florida Panthers,Luke Beaverson,US,D,19,2004,,Green Bay (USHL),,,,,,,,,,,,,,
284,Ottawa Senators,John Wikner,SE,LW,18,2004,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
285,Toronto Maple Leafs,Pierce Norton,US,RW,19,2004,,Thayer Academy (High-MA),,,,,,,,,,,,,,
286,Philadelphia Flyers,Triston Grant,CA,LW,20,2004,2010,Vancouver (WCHL),11,0,1,1,-2,19,,,,,,,-0.1,
287,Vancouver Canucks,Jannik Hansen,DK,LW,18,2004,2018,Rodovre (Denmark),626,109,147,256,48,282,,,,,,,26.9,
288,San Jose Sharks,Brian Mahoney-Wilson,US,G,18,2004,,Catholic Memorial (High-MA),,,,,,,,,,,,,,
289,San Jose Sharks,Christian Jensen,US,D,18,2004,,New Jersey Jrs. (EJHL),,,,,,,,,,,,,,
290,Detroit Red Wings,Nils Backstrom,SE,D,18,2004,,Stocksund (Sweden-2),,,,,,,,,,,,,,
291,Philadelphia Flyers,John Carter,US,C,18,2004,,Brewster Jrs.,,,,,,,,,,,,,,
