Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
230,Pittsburgh Penguins,Mark Ziliotto,CA,LW,,1984,,Hamilton (OHL),,,,,,,,,,,,,,
231,New Jersey Devils,Chris Kiene,US,D,,1984,,South Windsor,,,,,,,,,,,,,,
232,Los Angeles Kings,Brian Martin,CA,C,,1984,,St. Catharines (OHL),,,,,,,,,,,,,,
233,Toronto Maple Leafs,Peter Slanina,CZ,D,,1984,,Banska Bystrica (Slovakia),,,,,,,,,,,,,,
234,Hartford Whalers,Peter Abric,CA,G,,1984,,North Bay (OHL),,,,,,,,,,,,,,
235,Chicago Blackhawks,Dan Williams,US,D,,1984,,Oak Park,,,,,,,,,,,,,,
236,Detroit Red Wings,Tom Nickolau,CA,C,,1984,,Scarborough,,,,,,,,,,,,,,
237,St. Louis Blues,Mark Lanigan,US,D,,1984,,Waterloo (USHL),,,,,,,,,,,,,,
238,Winnipeg Jets,Jim Edmands,CA,G,,1984,,Milton,,,,,,,,,,,,,,
239,Vancouver Canucks,Ed Kister,CA,D,,1984,,Becej,,,,,,,,,,,,,,
240,Montreal Canadiens,Troy Crosby,CA,G,,1984,,Verdun (QMJHL),,,,,,,,,,,,,,
241,Calgary Flames,Rudolf Suchanek,CZ,D,,1984,,Ceske Budejovice (Czech-2),,,,,,,,,,,,,,
242,Minnesota North Stars,Mike Nightengale,US,D,,1984,,South St. Paul (High-MN),,,,,,,,,,,,,,
243,New York Rangers,Scott Brower,CA,G,,1984,,Lloydminster (AJHL),,,,,,,,,,,,,,
244,Quebec Nordiques,Peter Loob,SE,D,27,1984,1985,Sodertalje (Sweden-2),8,1,2,3,5,0,,,,,,,0.8,
245,Philadelphia Flyers,Juraj Bakos,SK,D,,1984,,Kosice (Slovakia),,,,,,,,,,,,,,
246,Washington Capitals,Per Schedrin,SE,D,,1984,,Brynas Gavle (Sweden),,,,,,,,,,,,,,
247,Buffalo Sabres,Sean Baker,US,LW,,1984,,Seattle (WHL),,,,,,,,,,,,,,
248,Boston Bruins,Jim Newhouse,US,LW,,1984,,Winchester (High-MA),,,,,,,,,,,,,,
249,New York Islanders,Allister Brown,CA,D,,1984,,New Hampshire (H-East),,,,,,,,,,,,,,
250,Edmonton Oilers,Darren Gani,CA,D,,1984,,Belleville (OHL),,,,,,,,,,,,,,
